
Host: node74.bme.utexas.edu

Timers On : Tue Jun 14 11:52:02 2022
Timers Off: Tue Jun 14 11:53:16 2022

Wall Time:       74.51 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFMP2 AB^x                          :      0.650u      0.017s      0.034w      1 calls
DFMP2 Amn^x                         :     28.967u      0.550s      1.939w      1 calls
DFMP2 L                             :     18.183u      0.633s      1.635w      1 calls
DFMP2 P                             :      0.167u      0.017s      0.011w      1 calls
DFMP2 W                             :      0.167u      0.017s      0.009w      1 calls
DFMP2 Z                             :     77.133u      2.850s      4.014w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.167u      0.000s      0.105w      1 calls
| Libint2ERI::Libint2ERI            :      0.117u      0.000s      0.071w      1 calls
DFH: initialize()                   :     18.767u      0.683s      0.988w      1 calls
| Libint2ERI::Libint2ERI            :      1.367u      0.067s      0.075w     13 calls
| DFH: AO Construction              :      4.450u      0.050s      0.226w      1 calls
| DFH: AO-Met. Contraction          :      6.867u      0.233s      0.356w      1 calls
HF: Form core H                     :      0.533u      0.017s      0.027w      1 calls
HF: Form S/X                        :      0.267u      0.000s      0.014w      1 calls
HF: Guess                           :      3.317u      0.183s      0.176w      1 calls
| SAD Guess                         :      3.283u      0.167s      0.173w      1 calls
HF: Form G                          :     40.050u      1.433s      2.076w     21 calls
| JK: D                             :      0.083u      0.017s      0.003w     21 calls
| JK: USO2AO                        :      0.033u      0.017s      0.000w     21 calls
| JK: JK                            :     39.783u      1.367s      2.065w     21 calls
| | DFH: compute_JK()               :     39.700u      1.367s      2.062w     21 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     21 calls
| | | DFH: compute_J                :      3.800u      0.083s      0.197w     21 calls
| | | DFH: compute_K                :     24.467u      0.067s      1.234w     21 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     21 calls
HF: Form F                          :      0.100u      0.000s      0.005w     21 calls
HF: Form D                          :      0.050u      0.000s      0.003w     21 calls
HF: DIIS                            :      7.233u      0.567s      0.401w     20 calls
HF: Form C                          :      4.950u      0.150s      0.257w     20 calls
DFMP2 Singles                       :      0.017u      0.000s      0.001w      1 calls
DFMP2 Aia                           :     15.683u      0.500s      1.355w      1 calls
| Libint2ERI::Libint2ERI            :      4.100u      0.233s      0.489w     12 calls
| DFMP2 (A|mn)                      :      9.650u      0.000s      0.484w      1 calls
| DFMP2 (A|mn)C_mi                  :      0.567u      0.017s      0.029w      1 calls
| DFMP2 (A|mi)C_na                  :      0.333u      0.017s      0.017w      1 calls
| DFMP2 Aia Write                   :      0.367u      0.050s      0.021w      1 calls
DFMP2 iaB                           :     10.950u      0.450s      0.572w      1 calls
| DFMP2 Metric                      :      5.967u      0.150s      0.307w      1 calls
| | Libint2ERI::Libint2ERI          :      0.050u      0.000s      0.002w     12 calls
| DFMP2 Aia Read                    :      0.250u      0.033s      0.014w      1 calls
| DFMP2 (ia|A)(A|Q)                 :      1.250u      0.017s      0.063w      1 calls
| DFMP2 Bia Write                   :      0.433u      0.050s      0.025w      1 calls
| DFMP2 Bia Read                    :      0.217u      0.033s      0.012w      1 calls
| DFMP2 (ia|B)(B|Q)                 :      1.233u      0.000s      0.062w      1 calls
| DFMP2 Cia Write                   :      0.367u      0.050s      0.021w      1 calls
DFMP2 aiB                           :      1.150u      0.133s      0.065w      1 calls
DFMP2 Tij                           :     18.100u      0.517s      1.100w      1 calls
| DFMP2 Bia Read                    :      0.017u      0.017s      0.026w      2 calls
| DFMP2 Cia Read                    :      0.000u      0.017s      0.012w      1 calls
| DFMP2 I                           :      6.233u      0.067s      0.319w      1 calls
| DFMP2 T2                          :      0.867u      0.000s      0.043w      1 calls
| DFMP2 G                           :      6.600u      0.033s      0.332w      1 calls
| DFMP2 Pab                         :      1.967u      0.000s      0.099w      1 calls
| DFMP2 Gia Write                   :      0.367u      0.050s      0.021w      1 calls
DFMP2 Tab                           :     11.883u      0.367s      0.672w      1 calls
| DFMP2 Bai Read                    :      0.000u      0.017s      0.012w      1 calls
| DFMP2 Qai Read                    :      0.017u      0.000s      0.014w      1 calls
| DFMP2 I                           :      6.167u      0.000s      0.309w      1 calls
| DFMP2 T2                          :      1.167u      0.000s      0.059w      1 calls
| DFMP2 Pij                         :      1.417u      0.033s      0.072w      1 calls
DFMP2 gamma                         :      2.467u      0.150s      0.132w      1 calls
| DFMP2 Gia Read                    :      0.200u      0.033s      0.012w      1 calls
| DFMP2 Cia Read                    :      0.233u      0.033s      0.013w      1 calls
| DFMP2 g                           :      1.300u      0.017s      0.066w      1 calls
DFMP2 Gia                           :      1.817u      0.183s      0.101w      1 calls
| DFMP2 Gia Read                    :      0.233u      0.033s      0.013w      1 calls
| DFMP2 aiG Write                   :      0.300u      0.033s      0.017w      1 calls
DFMP2 AB^x                          :      0.650u      0.017s      0.034w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.000w      1 calls
DFMP2 Amn^x                         :     28.967u      0.550s      1.939w      1 calls
| Libint2ERI::Libint2ERI            :      4.083u      0.200s      0.477w     12 calls
DFMP2 L                             :     18.183u      0.633s      1.635w      1 calls
| Libint2ERI::Libint2ERI            :      3.533u      0.167s      0.470w     12 calls
DFMP2 P                             :      0.167u      0.017s      0.011w      1 calls
DFMP2 W                             :      0.167u      0.017s      0.009w      1 calls
DFMP2 Z                             :     77.133u      2.850s      4.014w      1 calls
| DFH: sparsity prep                :      1.617u      0.083s      0.085w      1 calls
| | Libint2ERI::Libint2ERI          :      0.883u      0.033s      0.047w      1 calls
| DFH: initialize()                 :     19.933u      0.667s      1.034w      1 calls
| | Libint2ERI::Libint2ERI          :      0.817u      0.050s      0.044w     13 calls
| | DFH: AO Construction            :      6.100u      0.117s      0.312w      1 calls
| | DFH: AO-Met. Contraction        :      6.817u      0.217s      0.352w      1 calls
| JK: D                             :      0.017u      0.000s      0.002w     16 calls
| JK: USO2AO                        :      0.033u      0.000s      0.000w     16 calls
| JK: JK                            :     54.417u      2.067s      2.834w     16 calls
| | DFH: compute_JK()               :     54.383u      2.067s      2.831w     16 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     16 calls
| | | DFH: compute_J                :      4.300u      0.083s      0.223w     16 calls
| | | DFH: compute_K                :     31.417u      0.150s      1.584w     16 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
Libint2ERI::Libint2ERI              :      1.300u      0.017s      0.780w     13 calls

**************************************************************************************

Host: node74.bme.utexas.edu

Timers On : Tue Jun 14 13:46:02 2022
Timers Off: Tue Jun 14 13:53:46 2022

Wall Time:      464.17 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      7.000u      0.417s      2.399w      2 calls
Libint2ERI::Libint2ERI              :     65.917u      2.300s     30.516w     90 calls
DFH: initialize()                   :    284.483u      8.817s     16.498w      2 calls
DFH: AO Construction                :     78.783u      1.850s      4.072w      2 calls
DFH: AO-Met. Contraction            :    170.767u      4.600s      9.433w      2 calls
HF: Form core H                     :      1.933u      0.100s      0.105w      1 calls
HF: Form S/X                        :      2.200u      0.050s      0.113w      1 calls
HF: Guess                           :      7.833u      0.700s      0.430w      1 calls
SAD Guess                           :      7.683u      0.700s      0.422w      1 calls
HF: Form G                          :    294.800u      7.083s     15.182w     20 calls
JK: D                               :      0.600u      0.033s      0.030w     36 calls
JK: USO2AO                          :      0.233u      0.033s      0.012w     36 calls
JK: JK                              :    807.517u     20.317s     43.732w     36 calls
DFH: compute_JK()                   :    806.800u     20.267s     43.693w     36 calls
DFH: Grabbing AOs                   :      0.017u      0.000s      0.000w     36 calls
DFH: compute_J                      :     90.867u      4.333s      4.828w     36 calls
DFH: compute_K                      :    615.000u      3.033s     31.033w     36 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     36 calls
HF: Form F                          :      0.450u      0.033s      0.026w     20 calls
HF: Form D                          :      0.200u      0.000s      0.012w     20 calls
HF: DIIS                            :     19.667u      1.367s      1.059w     19 calls
HF: Form C                          :     41.567u      1.083s      2.139w     19 calls
DFMP2 Singles                       :      0.150u      0.000s      0.008w      1 calls
DFMP2 Aia                           :     91.867u      3.200s     12.531w      1 calls
DFMP2 (A|mn)                        :     63.800u      0.017s      3.224w      1 calls
DFMP2 (A|mn)C_mi                    :      5.783u      0.050s      0.293w      1 calls
DFMP2 (A|mi)C_na                    :      3.383u      0.050s      0.172w      1 calls
DFMP2 Aia Write                     :      1.567u      0.217s      0.089w      1 calls
DFMP2 iaB                           :     34.500u      1.683s      1.919w      1 calls
DFMP2 Metric                        :     12.400u      0.317s      0.646w      1 calls
DFMP2 Aia Read                      :      0.233u      0.100s      0.058w      1 calls
DFMP2 (ia|A)(A|Q)                   :      6.667u      0.017s      0.335w      1 calls
DFMP2 Bia Write                     :      1.450u      0.233s      0.084w      1 calls
DFMP2 Bia Read                      :      0.117u      0.183s      0.172w      3 calls
DFMP2 (ia|B)(B|Q)                   :      6.583u      0.017s      0.331w      1 calls
DFMP2 Cia Write                     :      1.700u      0.317s      0.101w      1 calls
DFMP2 aiB                           :      1.750u      0.350s      0.234w      1 calls
DFMP2 Tij                           :    209.583u      7.033s     13.585w      1 calls
DFMP2 Cia Read                      :      0.000u      0.167s      0.103w      2 calls
DFMP2 I                             :    150.950u      0.050s      7.568w      2 calls
DFMP2 T2                            :     20.650u      8.183s      1.510w      2 calls
DFMP2 G                             :     82.000u      0.250s      4.123w      1 calls
DFMP2 Pab                           :     39.567u      3.383s      2.173w      1 calls
DFMP2 Gia Write                     :      1.233u      0.200s      0.084w      1 calls
DFMP2 Tab                           :    100.917u     11.200s      8.237w      1 calls
DFMP2 Bai Read                      :      0.000u      0.083s      0.053w      1 calls
DFMP2 Qai Read                      :      0.100u      0.000s      0.063w      1 calls
DFMP2 Pij                           :      9.917u      0.100s      0.654w      1 calls
DFMP2 gamma                         :      7.600u      0.300s      0.574w      1 calls
DFMP2 Gia Read                      :      0.017u      0.167s      0.110w      2 calls
DFMP2 g                             :      6.783u      0.017s      0.340w      1 calls
DFMP2 Gia                           :      4.733u      0.617s      0.345w      1 calls
DFMP2 aiG Write                     :      0.967u      0.167s      0.068w      1 calls
DFMP2 AB^x                          :      0.917u      0.033s      0.051w      1 calls
DFMP2 Amn^x                         :    255.833u      3.783s     20.481w      1 calls
DFMP2 L                             :    172.600u     18.017s     21.261w      1 calls
DFMP2 P                             :      0.133u      0.017s      0.014w      1 calls
DFMP2 W                             :      0.367u      0.033s      0.021w      1 calls
DFMP2 Z                             :    669.833u     18.167s     38.137w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      2.133u      0.100s      1.352w      1 calls
| Libint2ERI::Libint2ERI            :      1.400u      0.083s      0.894w      1 calls
DFH: initialize()                   :    141.650u      4.867s      8.486w      1 calls
| Libint2ERI::Libint2ERI            :      4.667u      0.217s      0.884w     13 calls
| DFH: AO Construction              :     38.717u      0.933s      1.994w      1 calls
| DFH: AO-Met. Contraction          :     85.300u      2.567s      4.754w      1 calls
HF: Form core H                     :      1.933u      0.100s      0.105w      1 calls
HF: Form S/X                        :      2.200u      0.050s      0.113w      1 calls
HF: Guess                           :      7.833u      0.700s      0.430w      1 calls
| SAD Guess                         :      7.683u      0.700s      0.422w      1 calls
HF: Form G                          :    294.800u      7.083s     15.182w     20 calls
| JK: D                             :      0.300u      0.033s      0.014w     20 calls
| JK: USO2AO                        :      0.033u      0.000s      0.001w     20 calls
| JK: JK                            :    293.917u      7.017s     15.134w     20 calls
| | DFH: compute_JK()               :    293.600u      7.000s     15.114w     20 calls
| | | DFH: Grabbing AOs             :      0.017u      0.000s      0.000w     20 calls
| | | DFH: compute_J                :     37.500u      2.333s      2.026w     20 calls
| | | DFH: compute_K                :    217.317u      0.700s     10.949w     20 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     20 calls
HF: Form F                          :      0.450u      0.033s      0.026w     20 calls
HF: Form D                          :      0.200u      0.000s      0.012w     20 calls
HF: DIIS                            :     19.667u      1.367s      1.059w     19 calls
HF: Form C                          :     41.567u      1.083s      2.139w     19 calls
DFMP2 Singles                       :      0.150u      0.000s      0.008w      1 calls
DFMP2 Aia                           :     91.867u      3.200s     12.531w      1 calls
| Libint2ERI::Libint2ERI            :     12.600u      0.500s      5.705w     12 calls
| DFMP2 (A|mn)                      :     63.800u      0.017s      3.224w      1 calls
| DFMP2 (A|mn)C_mi                  :      5.783u      0.050s      0.293w      1 calls
| DFMP2 (A|mi)C_na                  :      3.383u      0.050s      0.172w      1 calls
| DFMP2 Aia Write                   :      1.567u      0.217s      0.089w      1 calls
DFMP2 iaB                           :     34.500u      1.683s      1.919w      1 calls
| DFMP2 Metric                      :     12.400u      0.317s      0.646w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.003w     12 calls
| DFMP2 Aia Read                    :      0.233u      0.100s      0.058w      1 calls
| DFMP2 (ia|A)(A|Q)                 :      6.667u      0.017s      0.335w      1 calls
| DFMP2 Bia Write                   :      1.450u      0.233s      0.084w      1 calls
| DFMP2 Bia Read                    :      0.017u      0.083s      0.055w      1 calls
| DFMP2 (ia|B)(B|Q)                 :      6.583u      0.017s      0.331w      1 calls
| DFMP2 Cia Write                   :      1.700u      0.317s      0.101w      1 calls
DFMP2 aiB                           :      1.750u      0.350s      0.234w      1 calls
DFMP2 Tij                           :    209.583u      7.033s     13.585w      1 calls
| DFMP2 Bia Read                    :      0.100u      0.100s      0.118w      2 calls
| DFMP2 Cia Read                    :      0.000u      0.083s      0.049w      1 calls
| DFMP2 I                           :     75.633u      0.017s      3.792w      1 calls
| DFMP2 T2                          :      8.117u      0.000s      0.408w      1 calls
| DFMP2 G                           :     82.000u      0.250s      4.123w      1 calls
| DFMP2 Pab                         :     39.567u      3.383s      2.173w      1 calls
| DFMP2 Gia Write                   :      1.233u      0.200s      0.084w      1 calls
DFMP2 Tab                           :    100.917u     11.200s      8.237w      1 calls
| DFMP2 Bai Read                    :      0.000u      0.083s      0.053w      1 calls
| DFMP2 Qai Read                    :      0.100u      0.000s      0.063w      1 calls
| DFMP2 I                           :     75.317u      0.033s      3.777w      1 calls
| DFMP2 T2                          :     12.533u      8.183s      1.102w      1 calls
| DFMP2 Pij                         :      9.917u      0.100s      0.654w      1 calls
DFMP2 gamma                         :      7.600u      0.300s      0.574w      1 calls
| DFMP2 Gia Read                    :      0.017u      0.083s      0.055w      1 calls
| DFMP2 Cia Read                    :      0.000u      0.083s      0.054w      1 calls
| DFMP2 g                           :      6.783u      0.017s      0.340w      1 calls
DFMP2 Gia                           :      4.733u      0.617s      0.345w      1 calls
| DFMP2 Gia Read                    :      0.000u      0.083s      0.055w      1 calls
| DFMP2 aiG Write                   :      0.967u      0.167s      0.068w      1 calls
DFMP2 AB^x                          :      0.917u      0.033s      0.051w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.000w      1 calls
DFMP2 Amn^x                         :    255.833u      3.783s     20.481w      1 calls
| Libint2ERI::Libint2ERI            :     12.633u      0.450s      5.699w     12 calls
DFMP2 L                             :    172.600u     18.017s     21.261w      1 calls
| Libint2ERI::Libint2ERI            :      9.267u      0.317s      5.751w     12 calls
DFMP2 P                             :      0.133u      0.017s      0.014w      1 calls
DFMP2 W                             :      0.367u      0.033s      0.021w      1 calls
DFMP2 Z                             :    669.833u     18.167s     38.137w      1 calls
| DFH: sparsity prep                :      4.867u      0.317s      1.048w      1 calls
| | Libint2ERI::Libint2ERI          :      4.033u      0.267s      0.554w      1 calls
| DFH: initialize()                 :    142.833u      3.950s      8.012w      1 calls
| | Libint2ERI::Libint2ERI          :      4.050u      0.200s      0.488w     13 calls
| | DFH: AO Construction            :     40.067u      0.917s      2.078w      1 calls
| | DFH: AO-Met. Contraction        :     85.467u      2.033s      4.679w      1 calls
| JK: D                             :      0.300u      0.000s      0.016w     16 calls
| JK: USO2AO                        :      0.200u      0.033s      0.011w     16 calls
| JK: JK                            :    513.600u     13.300s     28.598w     16 calls
| | DFH: compute_JK()               :    513.200u     13.267s     28.579w     16 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     16 calls
| | | DFH: compute_J                :     53.367u      2.000s      2.802w     16 calls
| | | DFH: compute_K                :    397.683u      2.333s     20.084w     16 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
Libint2ERI::Libint2ERI              :     17.267u      0.267s     10.539w     13 calls

**************************************************************************************
