#CFlux-bond j parameters. Unit: e/A
cflux-a      -0.00491  -0.00300      0.00044     -0.00069      C2C2C       C2C2C          C2C
cflux-a       0.00199   0.00971      0.00029     -0.00048      C2C2C       C2C2C           HC
cflux-a       0.00019   0.00324      0.01903     -0.00046        C2C       C2C2C           HC
cflux-a       0.00024   0.00028     -0.00750      0.00053      C2C2C         C2C           HC
cflux-a      -0.00705   0.00633     -0.08171     -0.02380     CHOC2C       C2C2C          C2C
cflux-a       0.00785   0.00877      0.00847     -0.00039     CHOC2C       C2C2C           HC
cflux-a       0.00246  -0.00944     -0.02702     -0.05294        O=C      CHOC2C        C2C2C
cflux-a      -0.00011   0.00558     -0.02641      0.00014        O=C      CHOC2C           HC
cflux-a       0.01208   0.01683     -0.01717     -0.00076      C2C2C      CHOC2C           HC
cflux-a      -0.00113   0.00934      0.01884     -0.00198        N=C         O=N           HO
cflux-a      -0.00119  -0.00065      0.01930      0.07511        O=N         N=C          C=N
cflux-a       0.00252  -0.00001     -0.01035      0.04066         OH         C3*          car
cflux-a       0.00007   0.00096     -0.00063      0.00025        car         C3*          C3*
cflux-a       0.00230  -0.00616     -0.01697      0.04983         N3         C3*          car
cflux-a       0.00249  -0.00576     -0.06280     -0.03207        car         car       CHOben
cflux-a       0.00828   0.00071     -0.05273      0.06790        O=C      CHOben          car
cflux-a       0.00039  -0.00075     -0.02256     -0.00289        O=C      CHOben           HC
cflux-a      -0.00053   0.00471      0.00391     -0.03836        car      CHOben           HC
cflux-a      -0.00493   0.00044      0.01295     -0.11428     COOben         OCO           HO
cflux-a       0.00523   0.00007      0.06833     -0.03345        car         car       COOben
cflux-a       0.00893   0.00283     -0.10600     -0.07418        OCO      COOben          O=C
cflux-a       0.00401  -0.00250     -0.10421      0.05960        OCO      COOben          car
cflux-a      -0.00175  -0.00012     -0.17620     -0.05705        O=C      COOben          car
cflux-a      -0.00071  -0.00421      0.03215     -0.18713        car         car      COOben-
cflux-a       0.00079   0.00079      0.09846      0.09846         O-     COOben-           O-
cflux-a       0.00089  -0.01303     -0.28345     -0.03363         O-     COOben-          car
cflux-a      -0.00424   0.00364      0.00029      0.00190     COOC2C         OCO           HO
cflux-a       0.01564   0.00626      0.07946     -0.00005     COOC2C       C2C2C          C2C
cflux-a      -0.01171   0.00619     -0.06011     -0.02723     COOC2C       C2C2C           HC
cflux-a       0.00224   0.00806      0.00013      0.09305        OCO      COOC2C          O=C
cflux-a      -0.00063   0.01231     -0.00069     -0.00060        OCO      COOC2C        C2C2C
cflux-a       0.00821  -0.00832     -0.10567      0.06391        O=C      COOC2C        C2C2C
cflux-a      -0.00442  -0.00674      0.02881     -0.03574    COOC2C-       C2C2C          C2C
cflux-a      -0.00171   0.00099     -0.01005     -0.08460    COOC2C-       C2C2C           HC
cflux-a       0.00014   0.00014      0.00045      0.00045         O-     COOC2C-           O-
cflux-a      -0.00724  -0.00933     -0.26277     -0.02883         O-     COOC2C-        C2C2C
cflux-a      -0.00080   0.00216      0.02684     -0.01962         CA          N3           HN
cflux-a       0.00416   0.00358      0.03499      0.05599         N3          CA          C3*
cflux-a      -0.00098  -0.00105     -0.03328     -0.00227         N3          CA         CO=O
cflux-a       0.00100   0.00007      0.06031     -0.01486         N3          CA           HC
cflux-a       0.00637   0.00302     -0.09620     -0.05544        C3*          CA         CO=O
cflux-a       0.00291   0.00218     -0.01435     -0.02152        C3*          CA           HC
cflux-a       0.00027  -0.00007      0.00541     -0.00450       CO=O          CA           HC
cflux-a       0.00037   0.00284     -0.03768     -0.00089         CA         C3*           HC
cflux-a      -0.00339   0.00133     -0.06550     -0.01564        OCO        CO=O           CA
cflux-a      -0.00180   0.00073     -0.00436     -0.02860        O=C        CO=O           CA
cflux-a      -0.00739  -0.00094     -0.02544      0.10660        O2P      P-pyro          O=P
cflux-a      -0.00059  -0.00059     -0.11004     -0.11004        O=P      P-pyro          O=P
cflux-a       0.00999   0.00999     -0.10246     -0.10246     P-pyro         O2P       P-pyro
cflux-a       0.00315   0.00294      0.00086      0.06271        car      NH3ben           H+
cflux-a       0.00052   0.00052     -0.00092     -0.00092         H+      NH3ben           H+
cflux-a       0.00655  -0.00033      0.03661     -0.03067     NH3ben         car          car
cflux-a      -0.00094  -0.00094     -0.01357     -0.01357      C3O1R         OR6        C3O1R
cflux-a       0.00093  -0.00163     -0.00038     -0.00043       C3R6          OH           HO
cflux-a       0.00060   0.00094     -0.00266      0.00029      C3O1R          OH           HO
cflux-a       0.00429  -0.00276      0.00021      0.00066         OH        C3R6         C3R6
cflux-a       0.00722   0.00039     -0.03274     -0.00057         OH        C3R6        C3O1R
cflux-a       0.00038  -0.00438     -0.02624     -0.02874         OH        C3R6           HC
cflux-a       0.00025   0.00381     -0.00401     -0.00046       C3R6        C3R6        C3O1R
cflux-a       0.00096   0.00214      0.01141     -0.03207      C3O1R        C3R6           HC
cflux-a       0.00649   0.00038     -0.06555     -0.00134        OR6       C3O1R         C3R6
cflux-a      -0.00303   0.00058     -0.01361      0.00857        OR6       C3O1R          C3*
cflux-a       0.00463   0.00067     -0.00713      0.00359        OR6       C3O1R           HC
cflux-a      -0.00298  -0.00007     -0.00031     -0.03115       C3R6       C3O1R          C3*
cflux-a      -0.00061   0.00352     -0.00059     -0.03598       C3R6       C3O1R           HC
cflux-a      -0.00237  -0.00039     -0.02950     -0.07176        C3*       C3O1R           HC
cflux-a       0.00059   0.00428     -0.00475     -0.00027        OR6       C3O1R           OH
cflux-a       0.00173   0.00003      0.00343      0.04090         OH       C3O1R         C3R6
cflux-a       0.00066  -0.00195     -0.00095      0.02499         OH       C3O1R           HC
cflux-a      -0.00090   0.00060     -0.00036      0.00439         OH         C3*        C3O1R
cflux-a       0.00129   0.00230      0.00269     -0.00944      C3O1R         C3*           HC
cflux-a      -0.03379  -0.00007     -0.00004      0.00026     OP-est   PO4H2-est          O-P
cflux-a      -0.05961   0.00088      0.00059      0.01049     OP-est   PO4H2-est          O=P
cflux-a       0.00088   0.00088      0.00020      0.00020        O-P   PO4H2-est          O-P
cflux-a       0.01977   0.02954      0.00025     -0.00211        O-P   PO4H2-est          O=P
cflux-a       0.00246   0.00246     -0.00544     -0.00544     C3O1R5         OR2       C3O1R5
cflux-a       0.00270  -0.00056      0.00122      0.00012       C3R5          OH           HO
cflux-a       0.00100  -0.00012     -0.01673     -0.03541     C3O1R5          OH           HO
cflux-a      -0.00348   0.00066     -0.10423      0.00041  PO4H2-est      OP-est          C3*
cflux-a      -0.00061   0.00198     -0.00027      0.02610  PO4H2-est         O-P           HO
cflux-a       0.00392  -0.00292      0.00095      0.05177         OH        C3R5       C3O1R5
cflux-a       0.00082  -0.00178      0.05882     -0.00028         OH        C3R5         C3R5
cflux-a       0.00187  -0.00014      0.00958     -0.00061         OH        C3R5           HC
cflux-a      -0.00000   0.00093     -0.03225     -0.00017     C3O1R5        C3R5         C3R5
cflux-a       0.00235   0.00442     -0.00791     -0.00064     C3O1R5        C3R5           HC
cflux-a       0.00478   0.00054     -0.04154     -0.00995        OR2      C3O1R5         C3R5
cflux-a       0.00192   0.00004      0.00862      0.02648        OR2      C3O1R5          C3*
cflux-a       0.00465   0.00023     -0.11522      0.04196        OR2      C3O1R5           HC
cflux-a      -0.00497   0.00274     -0.00214      0.00312       C3R5      C3O1R5          C3*
cflux-a       0.00181   0.00307     -0.01060     -0.00193       C3R5      C3O1R5           HC
cflux-a       0.00653   0.00808     -0.03057      0.00083        C3*      C3O1R5           HC
cflux-a       0.00036   0.00082     -0.00003      0.00375        OR2      C3O1R5           OH
cflux-a       0.00399  -0.00243     -0.00788      0.05246         OH      C3O1R5         C3R5
cflux-a       0.00535   0.00382      0.00914      0.00062         OH      C3O1R5           HC
cflux-a      -0.00135  -0.01031     -0.00423      0.01334     OP-est         C3*       C3O1R5
cflux-a       0.00061  -0.00228     -0.00484     -0.00062     OP-est         C3*           HC
cflux-a      -0.00046  -0.00086     -0.01088     -0.00092     C3O1R5         C3*           HC
cflux-a       0.00087  -0.00033     -0.17848      0.00096        O=C       CHO-2        CHO-2
cflux-a       0.00048   0.00033     -0.00082      0.00008        O=C       CHO-2           HC
cflux-a       0.00094   0.00546      0.00010     -0.00072      CHO-2       CHO-2           HC
cflux-a      -0.00155  -0.00099     -0.01260     -0.01349        C2C         C3*          C3*
cflux-a      -0.00003   0.00095     -0.00087     -0.00805        C2C         C3*           HC
cflux-a      -0.00090  -0.00090     -0.00541     -0.00541        C3*         C2C          C3*
cflux-a      -0.00217   0.00048     -0.01491     -0.01751        C3*         C2C          C2C
cflux-a       0.00034  -0.00026      0.00000     -0.00000        C3*         C2C           HC
cflux-a      -0.00051   0.00082      0.03312     -0.01307         OH         C3*         CO=O
cflux-a      -0.00000  -0.00000     -0.42442      0.25537      CO=O-         C3*           OH
cflux-a      -0.01322  -0.01322      0.09540      0.09540        CHO      C-Bket          CHO
cflux-a       0.00083   0.00010     -0.09749     -0.01874        CHO      C-Bket           HC
cflux-a      -0.00037   0.00429      0.09456      0.01544        O=C         CHO       C-Bket
cflux-a      -0.00707   0.00979     -0.19982      0.21254     C-Bket         CHO           HC
cflux-a       0.00155   0.00155      0.01837      0.01837       NC=O         CON         NC=O
cflux-a      -0.00020  -0.00156     -0.00068     -0.00094          F         C3*          C3*
cflux-a       0.00382  -0.00097     -0.00285      0.00037         Cl        CCl1          C3*
cflux-a       0.00087  -0.00006      0.01996     -0.00002        C3*        CCl1           HC
cflux-a       0.00010   0.00293      0.00063     -0.03370       CCl1         C3*           HC
cflux-a       0.00334  -0.00123     -0.00275      0.00837         Br        CBr1          C3*
cflux-a       0.00071   0.00003      0.01537     -0.00003        C3*        CBr1           HC
cflux-a       0.00029   0.00367      0.01320      0.00100       CBr1         C3*           HC
cflux-a       0.00380  -0.00093     -0.01008      0.04403         Cl        CCl1         CCl1
cflux-a      -0.00319  -0.00319     -0.00638     -0.00638       CCl1        CCl1         CCl1
cflux-a       0.00379   0.00219      0.01554     -0.03369       CCl1        CCl1           HC
cflux-a       0.00382  -0.00112     -0.02810      0.00124         Br        CBr1         CBr1
cflux-a      -0.00010  -0.00010     -0.01308     -0.01308       CBr1        CBr1         CBr1
cflux-a       0.00134   0.00235      0.02353     -0.07078       CBr1        CBr1           HC
cflux-a       0.00433  -0.00676     -0.06974     -0.01242        C3*         C3*         CCl1
cflux-a       0.00461  -0.00208     -0.14128      0.12706         N4         C3*          C3*
cflux-a       0.00586  -0.00413     -0.04721      0.02973         S3         C3*           CA
cflux-a       0.01246  -0.00070      0.09132     -0.11104        C=N       N3C=N           H+
cflux-a      -0.00595  -0.00595     -0.03641     -0.03641         H+       N3C=N           H+
cflux-a      -0.00341  -0.00309      0.03897     -0.02675        C3*         C3*           CA
cflux-a       0.00134   0.00134     -0.08852     -0.08852      N3C=N         C=N        N3C=N
cflux-a       0.00715   0.00715     -0.08522     -0.08522      CO=OC       O-est        CO=OC
cflux-a      -0.00014   0.00083     -0.05868      0.03668      CO=OC         C3*          C3*
cflux-a       0.01098   0.00938      0.03977     -0.00811      O-est       CO=OC          O=C
cflux-a       0.00649   0.00396     -0.09004      0.14068      O-est       CO=OC          C3*
cflux-a       0.00391   0.03270     -0.59720      0.05319      C2C2C       C2C2C       COOC2C
cflux-a      -0.00946  -0.00946     -0.10631     -0.10631      C2C2C       C2C2C        C2C2C
cflux-a       0.00156   0.00086      0.01671     -0.01789        C1C         C3*           HC
cflux-a       0.00479   0.00483     -0.07971      0.05860        C3*         C1C          C1C
cflux-a      -0.00034   0.00154      0.07096     -0.11556        C3*         C3*          C1N
cflux-a      -0.00039  -0.00223     -0.02726     -0.02698        OR6       C3O1R        C3O1R
cflux-a      -0.00407  -0.00474     -0.04363     -0.02515      C3O1R       C3O1R           HC
cflux-a       0.00124   0.00124     -0.03581     -0.03581         HC       C3O1R           HC
