
Host: node44.bme.utexas.edu

Timers On : Fri Nov  5 07:18:25 2021
Timers Off: Fri Nov  5 08:35:59 2021

Wall Time:     4654.47 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
New vector                          :      0.200u      0.283s      0.308w    166 calls
HF: Form C                          :     11.383u      0.083s      6.789w    178 calls
Grad: V T Perturb                   :     62.500u      0.033s     37.501w     13 calls
Grad: S                             :      0.417u      0.000s      0.255w     13 calls
Grad: JK                            :   5200.317u    107.383s   3185.241w     13 calls
JKGrad: Amn                         :    475.400u     18.017s    296.038w     13 calls
JKGrad: Awmn                        :    567.667u     17.300s    351.020w     13 calls
JKGrad: AB                          :    254.417u      3.850s    154.980w     13 calls
JKGrad: UV                          :     90.583u      2.867s     56.067w     13 calls
JKGrad: ABx                         :     23.000u      0.533s     14.109w     13 calls
JKGrad: Amnx                        :   3785.250u     63.883s   2309.650w     13 calls
Grad: XC                            :    310.267u      2.567s    187.741w     13 calls
V_xc gradient                       :    125.500u      1.050s     76.448w  74650 calls

--------------------------------------------------------------------------------------
V: Grid                             :    290.633u      1.367s    175.198w     13 calls
JK: (A|mn)                          :    808.000u      3.700s    487.026w     13 calls
JK: (A|Q)^-1/2                      :    161.250u      0.817s     97.220w     13 calls
JK: (Q|mn)                          :    316.833u      4.300s    192.715w     13 calls
JK: (A|mn)^L                        :    234.717u      0.183s    140.955w     13 calls
JK: (A|Q)^-1                        :    163.967u      0.483s     98.687w     13 calls
JK: (Q|mn)^L                        :    312.267u      3.817s    189.629w     13 calls
JK: (A|mn)^R                        :    281.333u      0.317s    169.046w     13 calls
HF: Form core H                     :      0.033u      0.050s      0.427w     13 calls
HF: Form S/X                        :      0.900u      0.033s      0.547w     13 calls
HF: Guess                           :      0.833u      0.000s      0.504w     13 calls
| SAD Guess                         :      0.783u      0.000s      0.468w      1 calls
HF: Form G                          :   7280.550u    255.300s   4521.640w    179 calls
| RV: Form V                        :   2012.100u     76.483s   1253.033w    179 calls
| | Properties                      :    695.717u     47.800s    446.923w 1027868 calls
| | Functional                      :    462.917u     16.267s    287.446w 1027868 calls
| | V_xc                            :    834.667u     11.933s    508.978w 1027868 calls
| JK: D                             :      0.233u      0.000s      0.150w    179 calls
| JK: USO2AO                        :      0.083u      0.000s      0.071w    179 calls
| JK: JK                            :   5267.933u    178.767s   3268.194w    179 calls
| | JK: J                           :     35.150u     11.100s     27.827w    179 calls
| | | JK: J1                        :     20.483u     11.083s     18.989w    179 calls
| | | JK: J2                        :     14.517u      0.000s      8.727w    179 calls
| | JK: K                           :   2034.100u      2.733s   1222.099w    179 calls
| | | JK: K1                        :   1616.650u      2.150s    971.296w    179 calls
| | | JK: K2                        :    417.367u      0.583s    250.777w    179 calls
| | JK: wK                          :   3121.083u     30.217s   1890.865w    537 calls
| | | JK: wK1                       :   2697.667u     28.483s   1635.561w   1074 calls
| | | JK: wK2                       :    423.350u      1.733s    255.246w    537 calls
| JK: AO2USO                        :      0.000u      0.000s      0.001w    179 calls
HF: Form F                          :      0.067u      0.017s      0.076w    179 calls
HF: Form D                          :      0.117u      0.000s      0.134w    179 calls
HF: DIIS                            :      4.150u      0.967s      3.235w    178 calls
| DIISManager::add_entry            :      0.050u      0.267s      0.262w    166 calls
| DIISManager::extrapolate          :      0.333u      0.600s      0.606w    166 calls
| | bMatrix setup                   :      0.100u      0.283s      0.280w    166 calls
| | bMatrix pseudoinverse           :      0.017u      0.033s      0.015w    166 calls
| | New vector                      :      0.200u      0.283s      0.308w    166 calls
HF: Form C                          :     11.383u      0.083s      6.789w    178 calls
Grad: V T Perturb                   :     62.500u      0.033s     37.501w     13 calls
Grad: S                             :      0.417u      0.000s      0.255w     13 calls
Grad: JK                            :   5200.317u    107.383s   3185.241w     13 calls
| JKGrad: Amn                       :    475.400u     18.017s    296.038w     13 calls
| JKGrad: Awmn                      :    567.667u     17.300s    351.020w     13 calls
| JKGrad: AB                        :    254.417u      3.850s    154.980w     13 calls
| JKGrad: UV                        :     90.583u      2.867s     56.067w     13 calls
| JKGrad: ABx                       :     23.000u      0.533s     14.109w     13 calls
| JKGrad: Amnx                      :   3785.250u     63.883s   2309.650w     13 calls
Grad: XC                            :    310.267u      2.567s    187.741w     13 calls
| Properties                        :    148.283u      1.267s     89.467w  74650 calls
| Functional                        :     34.750u      0.233s     21.021w  74650 calls
| V_xc gradient                     :    125.500u      1.050s     76.448w  74650 calls

**************************************************************************************

Host: node44.bme.utexas.edu

Timers On : Sun Nov  7 01:01:26 2021
Timers Off: Sun Nov  7 01:23:02 2021

Wall Time:     4895.85 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    160.350u      0.450s     96.492w      7 calls
JK: (A|mn)                          :    429.133u      1.683s    258.488w      7 calls
JK: (A|Q)^-1/2                      :     85.383u      0.417s     51.471w      7 calls
JK: (Q|mn)                          :    168.633u      2.433s    102.653w      7 calls
JK: (A|mn)^L                        :    126.067u      0.183s     75.769w      7 calls
JK: (A|Q)^-1                        :     83.150u      0.317s     50.084w      7 calls
JK: (Q|mn)^L                        :    173.717u      1.950s    105.390w      7 calls
JK: (A|mn)^R                        :    156.433u      0.883s     94.413w      7 calls
HF: Form core H                     :      0.017u      0.017s      0.657w      7 calls
HF: Form S/X                        :      0.450u      0.033s      0.289w      7 calls
HF: Guess                           :      0.800u      0.000s      0.484w      7 calls
SAD Guess                           :      0.767u      0.000s      0.460w      1 calls
HF: Form G                          :   3507.967u    116.883s   2175.112w     86 calls
RV: Form V                          :    974.317u     34.433s    605.238w     86 calls
Properties                          :    417.150u     22.967s    265.303w 532650 calls
Functional                          :    237.217u      7.083s    147.496w 532650 calls
V_xc                                :    408.067u      4.500s    246.747w 492564 calls
JK: D                               :      0.050u      0.017s      0.071w     86 calls
JK: USO2AO                          :      0.033u      0.000s      0.034w     86 calls
JK: JK                              :   2533.467u     82.433s   1569.678w     86 calls
JK: J                               :     16.867u      4.450s     12.827w     86 calls
JK: J1                              :      9.700u      4.450s      8.534w     86 calls
JK: J2                              :      7.100u      0.000s      4.239w     86 calls
JK: K                               :    975.350u      1.550s    586.141w     86 calls
JK: K1                              :    776.217u      1.267s    466.456w     86 calls
JK: K2                              :    199.100u      0.283s    119.672w     86 calls
JK: wK                              :   1503.883u     12.267s    909.764w    258 calls
JK: wK1                             :   1301.667u     11.533s    787.946w    516 calls
JK: wK2                             :    202.150u      0.733s    121.792w    258 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     86 calls
HF: Form F                          :      0.050u      0.017s      0.035w     86 calls
HF: Form D                          :      0.100u      0.000s      0.064w     86 calls
HF: DIIS                            :      2.117u      0.483s      3.583w     85 calls
DIISManager::add_entry              :      0.017u      0.117s      2.218w     79 calls
DIISManager::extrapolate            :      0.167u      0.283s      0.262w     79 calls
bMatrix setup                       :      0.067u      0.200s      0.119w     79 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.007w     79 calls
New vector                          :      0.100u      0.083s      0.135w     79 calls
HF: Form C                          :      5.217u      0.000s      3.193w     85 calls
Grad: V T Perturb                   :     33.883u      0.017s     20.336w      7 calls
Grad: S                             :      0.233u      0.000s      0.147w      7 calls
Grad: JK                            :   2786.267u     31.283s   1690.781w      7 calls
JKGrad: Amn                         :    250.000u      4.683s    152.792w      7 calls
JKGrad: Awmn                        :    299.317u      1.850s    180.709w      7 calls
JKGrad: AB                          :    132.967u      2.017s     81.004w      7 calls
JKGrad: UV                          :     47.750u      1.533s     29.579w      7 calls
JKGrad: ABx                         :     12.033u      0.233s      7.355w      7 calls
JKGrad: Amnx                        :   2041.983u     20.450s   1237.530w      7 calls
Grad: XC                            :    172.667u      0.867s    104.150w      7 calls
V_xc gradient                       :     74.517u      0.383s     44.946w  40086 calls

--------------------------------------------------------------------------------------
V: Grid                             :    160.350u      0.450s     96.492w      7 calls
JK: (A|mn)                          :    429.133u      1.683s    258.488w      7 calls
JK: (A|Q)^-1/2                      :     85.383u      0.417s     51.471w      7 calls
JK: (Q|mn)                          :    168.633u      2.433s    102.653w      7 calls
JK: (A|mn)^L                        :    126.067u      0.183s     75.769w      7 calls
JK: (A|Q)^-1                        :     83.150u      0.317s     50.084w      7 calls
JK: (Q|mn)^L                        :    173.717u      1.950s    105.390w      7 calls
JK: (A|mn)^R                        :    156.433u      0.883s     94.413w      7 calls
HF: Form core H                     :      0.017u      0.017s      0.657w      7 calls
HF: Form S/X                        :      0.450u      0.033s      0.289w      7 calls
HF: Guess                           :      0.800u      0.000s      0.484w      7 calls
| SAD Guess                         :      0.767u      0.000s      0.460w      1 calls
HF: Form G                          :   3507.967u    116.883s   2175.112w     86 calls
| RV: Form V                        :    974.317u     34.433s    605.238w     86 calls
| | Properties                      :    339.350u     22.667s    217.978w 492564 calls
| | Functional                      :    217.617u      6.950s    136.037w 492564 calls
| | V_xc                            :    408.067u      4.500s    246.747w 492564 calls
| JK: D                             :      0.050u      0.017s      0.071w     86 calls
| JK: USO2AO                        :      0.033u      0.000s      0.034w     86 calls
| JK: JK                            :   2533.467u     82.433s   1569.678w     86 calls
| | JK: J                           :     16.867u      4.450s     12.827w     86 calls
| | | JK: J1                        :      9.700u      4.450s      8.534w     86 calls
| | | JK: J2                        :      7.100u      0.000s      4.239w     86 calls
| | JK: K                           :    975.350u      1.550s    586.141w     86 calls
| | | JK: K1                        :    776.217u      1.267s    466.456w     86 calls
| | | JK: K2                        :    199.100u      0.283s    119.672w     86 calls
| | JK: wK                          :   1503.883u     12.267s    909.764w    258 calls
| | | JK: wK1                       :   1301.667u     11.533s    787.946w    516 calls
| | | JK: wK2                       :    202.150u      0.733s    121.792w    258 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     86 calls
HF: Form F                          :      0.050u      0.017s      0.035w     86 calls
HF: Form D                          :      0.100u      0.000s      0.064w     86 calls
HF: DIIS                            :      2.117u      0.483s      3.583w     85 calls
| DIISManager::add_entry            :      0.017u      0.117s      2.218w     79 calls
| DIISManager::extrapolate          :      0.167u      0.283s      0.262w     79 calls
| | bMatrix setup                   :      0.067u      0.200s      0.119w     79 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.007w     79 calls
| | New vector                      :      0.100u      0.083s      0.135w     79 calls
HF: Form C                          :      5.217u      0.000s      3.193w     85 calls
Grad: V T Perturb                   :     33.883u      0.017s     20.336w      7 calls
Grad: S                             :      0.233u      0.000s      0.147w      7 calls
Grad: JK                            :   2786.267u     31.283s   1690.781w      7 calls
| JKGrad: Amn                       :    250.000u      4.683s    152.792w      7 calls
| JKGrad: Awmn                      :    299.317u      1.850s    180.709w      7 calls
| JKGrad: AB                        :    132.967u      2.017s     81.004w      7 calls
| JKGrad: UV                        :     47.750u      1.533s     29.579w      7 calls
| JKGrad: ABx                       :     12.033u      0.233s      7.355w      7 calls
| JKGrad: Amnx                      :   2041.983u     20.450s   1237.530w      7 calls
Grad: XC                            :    172.667u      0.867s    104.150w      7 calls
| Properties                        :     77.800u      0.300s     47.325w  40086 calls
| Functional                        :     19.600u      0.133s     11.460w  40086 calls
| V_xc gradient                     :     74.517u      0.383s     44.946w  40086 calls

**************************************************************************************

Host: node44.bme.utexas.edu

Timers On : Sun Nov  7 01:23:03 2021
Timers Off: Sun Nov  7 04:36:03 2021

Wall Time:    11579.87 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    360.533u      1.667s    217.399w     16 calls
JK: (A|mn)                          :    980.167u      4.967s    591.119w     16 calls
JK: (A|Q)^-1/2                      :    199.433u      1.033s    120.268w     16 calls
JK: (Q|mn)                          :    390.550u      5.517s    237.629w     16 calls
JK: (A|mn)^L                        :    290.167u      0.867s    174.625w     16 calls
JK: (A|Q)^-1                        :    200.967u      0.700s    121.005w     16 calls
JK: (Q|mn)^L                        :    395.217u      4.900s    240.066w     16 calls
JK: (A|mn)^R                        :    350.317u      0.900s    210.729w     16 calls
HF: Form core H                     :      0.067u      0.050s      0.550w     16 calls
HF: Form S/X                        :      0.950u      0.050s      0.638w     16 calls
HF: Guess                           :      0.850u      0.017s      0.507w     16 calls
SAD Guess                           :      0.783u      0.000s      0.466w      1 calls
HF: Form G                          :   8616.133u    301.050s   5350.779w    211 calls
RV: Form V                          :   2393.467u     91.083s   1490.911w    211 calls
Properties                          :   1014.100u     62.933s    646.749w 1303991 calls
Functional                          :    587.983u     17.300s    362.941w 1303991 calls
V_xc                                :    994.150u     12.217s    605.838w 1212079 calls
JK: D                               :      0.250u      0.017s      0.178w    211 calls
JK: USO2AO                          :      0.150u      0.033s      0.084w    211 calls
JK: JK                              :   6222.000u    209.783s   3859.376w    211 calls
JK: J                               :     41.933u     12.783s     32.960w    211 calls
JK: J1                              :     24.283u     12.783s     22.390w    211 calls
JK: J2                              :     17.450u      0.000s     10.438w    211 calls
JK: K                               :   2371.250u      3.350s   1424.861w    211 calls
JK: K1                              :   1886.650u      2.850s   1133.730w    211 calls
JK: K2                              :    484.550u      0.483s    291.099w    211 calls
JK: wK                              :   3716.700u     34.150s   2250.749w    633 calls
JK: wK1                             :   3220.267u     32.383s   1951.774w   1266 calls
JK: wK2                             :    496.267u      1.767s    298.907w    633 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w    211 calls
HF: Form F                          :      0.167u      0.033s      0.090w    211 calls
HF: Form D                          :      0.250u      0.000s      0.158w    211 calls
HF: DIIS                            :      5.000u      1.267s      3.748w    210 calls
DIISManager::add_entry              :      0.050u      0.317s      0.299w    195 calls
DIISManager::extrapolate            :      0.350u      0.800s      0.686w    195 calls
bMatrix setup                       :      0.117u      0.483s      0.315w    195 calls
bMatrix pseudoinverse               :      0.000u      0.017s      0.017w    195 calls
New vector                          :      0.233u      0.300s      0.351w    195 calls
HF: Form C                          :     13.033u      0.100s      7.877w    210 calls
Grad: V T Perturb                   :     76.083u      0.017s     45.669w     16 calls
Grad: S                             :      0.533u      0.000s      0.324w     16 calls
Grad: JK                            :   6337.133u    139.483s   3886.758w     16 calls
JKGrad: Amn                         :    588.250u     24.083s    367.422w     16 calls
JKGrad: Awmn                        :    692.883u     22.850s    429.448w     16 calls
JKGrad: AB                          :    304.650u      5.183s    185.935w     16 calls
JKGrad: UV                          :    108.600u      3.867s     67.465w     16 calls
JKGrad: ABx                         :     28.500u      0.567s     17.478w     16 calls
JKGrad: Amnx                        :   4609.300u     81.800s   2814.890w     16 calls
Grad: XC                            :    385.867u      3.033s    233.368w     16 calls
V_xc gradient                       :    159.233u      1.217s     96.541w  91912 calls

--------------------------------------------------------------------------------------
V: Grid                             :    360.533u      1.667s    217.399w     16 calls
JK: (A|mn)                          :    980.167u      4.967s    591.119w     16 calls
JK: (A|Q)^-1/2                      :    199.433u      1.033s    120.268w     16 calls
JK: (Q|mn)                          :    390.550u      5.517s    237.629w     16 calls
JK: (A|mn)^L                        :    290.167u      0.867s    174.625w     16 calls
JK: (A|Q)^-1                        :    200.967u      0.700s    121.005w     16 calls
JK: (Q|mn)^L                        :    395.217u      4.900s    240.066w     16 calls
JK: (A|mn)^R                        :    350.317u      0.900s    210.729w     16 calls
HF: Form core H                     :      0.067u      0.050s      0.550w     16 calls
HF: Form S/X                        :      0.950u      0.050s      0.638w     16 calls
HF: Guess                           :      0.850u      0.017s      0.507w     16 calls
| SAD Guess                         :      0.783u      0.000s      0.466w      1 calls
HF: Form G                          :   8616.133u    301.050s   5350.779w    211 calls
| RV: Form V                        :   2393.467u     91.083s   1490.911w    211 calls
| | Properties                      :    832.100u     61.367s    536.834w 1212079 calls
| | Functional                      :    545.233u     17.067s    337.016w 1212079 calls
| | V_xc                            :    994.150u     12.217s    605.838w 1212079 calls
| JK: D                             :      0.250u      0.017s      0.178w    211 calls
| JK: USO2AO                        :      0.150u      0.033s      0.084w    211 calls
| JK: JK                            :   6222.000u    209.783s   3859.376w    211 calls
| | JK: J                           :     41.933u     12.783s     32.960w    211 calls
| | | JK: J1                        :     24.283u     12.783s     22.390w    211 calls
| | | JK: J2                        :     17.450u      0.000s     10.438w    211 calls
| | JK: K                           :   2371.250u      3.350s   1424.861w    211 calls
| | | JK: K1                        :   1886.650u      2.850s   1133.730w    211 calls
| | | JK: K2                        :    484.550u      0.483s    291.099w    211 calls
| | JK: wK                          :   3716.700u     34.150s   2250.749w    633 calls
| | | JK: wK1                       :   3220.267u     32.383s   1951.774w   1266 calls
| | | JK: wK2                       :    496.267u      1.767s    298.907w    633 calls
| JK: AO2USO                        :      0.000u      0.000s      0.001w    211 calls
HF: Form F                          :      0.167u      0.033s      0.090w    211 calls
HF: Form D                          :      0.250u      0.000s      0.158w    211 calls
HF: DIIS                            :      5.000u      1.267s      3.748w    210 calls
| DIISManager::add_entry            :      0.050u      0.317s      0.299w    195 calls
| DIISManager::extrapolate          :      0.350u      0.800s      0.686w    195 calls
| | bMatrix setup                   :      0.117u      0.483s      0.315w    195 calls
| | bMatrix pseudoinverse           :      0.000u      0.017s      0.017w    195 calls
| | New vector                      :      0.233u      0.300s      0.351w    195 calls
HF: Form C                          :     13.033u      0.100s      7.877w    210 calls
Grad: V T Perturb                   :     76.083u      0.017s     45.669w     16 calls
Grad: S                             :      0.533u      0.000s      0.324w     16 calls
Grad: JK                            :   6337.133u    139.483s   3886.758w     16 calls
| JKGrad: Amn                       :    588.250u     24.083s    367.422w     16 calls
| JKGrad: Awmn                      :    692.883u     22.850s    429.448w     16 calls
| JKGrad: AB                        :    304.650u      5.183s    185.935w     16 calls
| JKGrad: UV                        :    108.600u      3.867s     67.465w     16 calls
| JKGrad: ABx                       :     28.500u      0.567s     17.478w     16 calls
| JKGrad: Amnx                      :   4609.300u     81.800s   2814.890w     16 calls
Grad: XC                            :    385.867u      3.033s    233.368w     16 calls
| Properties                        :    182.000u      1.567s    109.915w  91912 calls
| Functional                        :     42.750u      0.233s     25.925w  91912 calls
| V_xc gradient                     :    159.233u      1.217s     96.541w  91912 calls

**************************************************************************************

Host: node44.bme.utexas.edu

Timers On : Sun Nov  7 04:36:04 2021
Timers Off: Sun Nov  7 07:08:11 2021

Wall Time:     9127.04 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    276.783u      0.833s    166.592w     13 calls
JK: (A|mn)                          :    757.583u      2.967s    456.453w     13 calls
JK: (A|Q)^-1/2                      :    157.333u      0.733s     94.829w     13 calls
JK: (Q|mn)                          :    311.317u      4.117s    189.334w     13 calls
JK: (A|mn)^L                        :    225.000u      0.467s    135.375w     13 calls
JK: (A|Q)^-1                        :    156.033u      0.600s     93.999w     13 calls
JK: (Q|mn)^L                        :    309.967u      4.333s    188.685w     13 calls
JK: (A|mn)^R                        :    273.983u      1.133s    165.152w     13 calls
HF: Form core H                     :      0.067u      0.033s      0.679w     13 calls
HF: Form S/X                        :      0.900u      0.050s      0.573w     13 calls
HF: Guess                           :      0.800u      0.017s      0.503w     13 calls
SAD Guess                           :      0.767u      0.017s      0.467w      1 calls
HF: Form G                          :   6938.100u    225.867s   4300.615w    174 calls
RV: Form V                          :   1947.967u     74.383s   1213.967w    174 calls
Properties                          :    820.433u     45.617s    522.463w 1075667 calls
Functional                          :    477.267u     17.133s    296.100w 1075667 calls
V_xc                                :    813.883u     12.000s    496.460w 1000871 calls
JK: D                               :      0.250u      0.000s      0.141w    174 calls
JK: USO2AO                          :      0.100u      0.033s      0.062w    174 calls
JK: JK                              :   4989.650u    151.400s   3086.276w    174 calls
JK: J                               :     33.983u     10.783s     26.958w    174 calls
JK: J1                              :     19.883u     10.683s     18.398w    174 calls
JK: J2                              :     13.917u      0.083s      8.474w    174 calls
JK: K                               :   1930.717u      5.300s   1162.120w    174 calls
JK: K1                              :   1534.850u      4.633s    924.020w    174 calls
JK: K2                              :    395.833u      0.667s    238.078w    174 calls
JK: wK                              :   2978.467u     28.900s   1805.256w    522 calls
JK: wK1                             :   2578.617u     27.150s   1564.214w   1044 calls
JK: wK2                             :    399.750u      1.750s    240.991w    522 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w    174 calls
HF: Form F                          :      0.083u      0.050s      0.070w    174 calls
HF: Form D                          :      0.183u      0.000s      0.127w    174 calls
HF: DIIS                            :      3.867u      1.083s      2.983w    173 calls
DIISManager::add_entry              :      0.067u      0.250s      0.206w    161 calls
DIISManager::extrapolate            :      0.300u      0.617s      0.525w    161 calls
bMatrix setup                       :      0.117u      0.383s      0.240w    161 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.016w    161 calls
New vector                          :      0.183u      0.233s      0.266w    161 calls
HF: Form C                          :     10.750u      0.050s      6.388w    173 calls
Grad: V T Perturb                   :     58.850u      0.000s     35.363w     13 calls
Grad: S                             :      0.417u      0.000s      0.251w     13 calls
Grad: JK                            :   4892.183u     84.717s   2993.755w     13 calls
JKGrad: Amn                         :    441.367u     14.633s    273.718w     13 calls
JKGrad: Awmn                        :    525.533u     12.467s    323.133w     13 calls
JKGrad: AB                          :    244.167u      3.833s    148.902w     13 calls
JKGrad: UV                          :     87.350u      2.650s     54.053w     13 calls
JKGrad: ABx                         :     22.417u      0.467s     13.751w     13 calls
JKGrad: Amnx                        :   3567.567u     49.733s   2172.570w     13 calls
Grad: XC                            :    311.783u      1.467s    187.994w     13 calls
V_xc gradient                       :    129.067u      0.500s     76.987w  74796 calls

--------------------------------------------------------------------------------------
V: Grid                             :    276.783u      0.833s    166.592w     13 calls
JK: (A|mn)                          :    757.583u      2.967s    456.453w     13 calls
JK: (A|Q)^-1/2                      :    157.333u      0.733s     94.829w     13 calls
JK: (Q|mn)                          :    311.317u      4.117s    189.334w     13 calls
JK: (A|mn)^L                        :    225.000u      0.467s    135.375w     13 calls
JK: (A|Q)^-1                        :    156.033u      0.600s     93.999w     13 calls
JK: (Q|mn)^L                        :    309.967u      4.333s    188.685w     13 calls
JK: (A|mn)^R                        :    273.983u      1.133s    165.152w     13 calls
HF: Form core H                     :      0.067u      0.033s      0.679w     13 calls
HF: Form S/X                        :      0.900u      0.050s      0.573w     13 calls
HF: Guess                           :      0.800u      0.017s      0.503w     13 calls
| SAD Guess                         :      0.767u      0.017s      0.467w      1 calls
HF: Form G                          :   6938.100u    225.867s   4300.615w    174 calls
| RV: Form V                        :   1947.967u     74.383s   1213.967w    174 calls
| | Properties                      :    673.417u     44.950s    432.978w 1000871 calls
| | Functional                      :    442.867u     16.883s    275.357w 1000871 calls
| | V_xc                            :    813.883u     12.000s    496.460w 1000871 calls
| JK: D                             :      0.250u      0.000s      0.141w    174 calls
| JK: USO2AO                        :      0.100u      0.033s      0.062w    174 calls
| JK: JK                            :   4989.650u    151.400s   3086.276w    174 calls
| | JK: J                           :     33.983u     10.783s     26.958w    174 calls
| | | JK: J1                        :     19.883u     10.683s     18.398w    174 calls
| | | JK: J2                        :     13.917u      0.083s      8.474w    174 calls
| | JK: K                           :   1930.717u      5.300s   1162.120w    174 calls
| | | JK: K1                        :   1534.850u      4.633s    924.020w    174 calls
| | | JK: K2                        :    395.833u      0.667s    238.078w    174 calls
| | JK: wK                          :   2978.467u     28.900s   1805.256w    522 calls
| | | JK: wK1                       :   2578.617u     27.150s   1564.214w   1044 calls
| | | JK: wK2                       :    399.750u      1.750s    240.991w    522 calls
| JK: AO2USO                        :      0.000u      0.000s      0.001w    174 calls
HF: Form F                          :      0.083u      0.050s      0.070w    174 calls
HF: Form D                          :      0.183u      0.000s      0.127w    174 calls
HF: DIIS                            :      3.867u      1.083s      2.983w    173 calls
| DIISManager::add_entry            :      0.067u      0.250s      0.206w    161 calls
| DIISManager::extrapolate          :      0.300u      0.617s      0.525w    161 calls
| | bMatrix setup                   :      0.117u      0.383s      0.240w    161 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.016w    161 calls
| | New vector                      :      0.183u      0.233s      0.266w    161 calls
HF: Form C                          :     10.750u      0.050s      6.388w    173 calls
Grad: V T Perturb                   :     58.850u      0.000s     35.363w     13 calls
Grad: S                             :      0.417u      0.000s      0.251w     13 calls
Grad: JK                            :   4892.183u     84.717s   2993.755w     13 calls
| JKGrad: Amn                       :    441.367u     14.633s    273.718w     13 calls
| JKGrad: Awmn                      :    525.533u     12.467s    323.133w     13 calls
| JKGrad: AB                        :    244.167u      3.833s    148.902w     13 calls
| JKGrad: UV                        :     87.350u      2.650s     54.053w     13 calls
| JKGrad: ABx                       :     22.417u      0.467s     13.751w     13 calls
| JKGrad: Amnx                      :   3567.567u     49.733s   2172.570w     13 calls
Grad: XC                            :    311.783u      1.467s    187.994w     13 calls
| Properties                        :    147.017u      0.667s     89.485w  74796 calls
| Functional                        :     34.400u      0.250s     20.743w  74796 calls
| V_xc gradient                     :    129.067u      0.500s     76.987w  74796 calls

**************************************************************************************

Host: node44.bme.utexas.edu

Timers On : Sun Nov  7 07:08:12 2021
Timers Off: Sun Nov  7 09:15:56 2021

Wall Time:     7664.13 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    232.400u      0.717s    139.932w     11 calls
JK: (A|mn)                          :    642.950u      2.517s    387.300w     11 calls
JK: (A|Q)^-1/2                      :    131.267u      0.700s     79.205w     11 calls
JK: (Q|mn)                          :    263.467u      3.733s    160.325w     11 calls
JK: (A|mn)^L                        :    190.567u      0.633s    114.740w     11 calls
JK: (A|Q)^-1                        :    131.350u      0.500s     79.091w     11 calls
JK: (Q|mn)^L                        :    262.350u      2.950s    159.209w     11 calls
JK: (A|mn)^R                        :    229.467u      0.933s    138.227w     11 calls
HF: Form core H                     :      0.033u      0.033s      0.380w     11 calls
HF: Form S/X                        :      0.683u      0.033s      0.428w     11 calls
HF: Guess                           :      0.783u      0.000s      0.490w     11 calls
SAD Guess                           :      0.750u      0.000s      0.459w      1 calls
HF: Form G                          :   5780.883u    186.367s   3581.374w    145 calls
RV: Form V                          :   1623.267u     60.733s   1010.574w    145 calls
Properties                          :    682.833u     40.133s    434.079w 898778 calls
Functional                          :    402.650u     12.250s    247.727w 898778 calls
V_xc                                :    676.417u      8.850s    413.277w 835407 calls
JK: D                               :      0.183u      0.000s      0.118w    145 calls
JK: USO2AO                          :      0.117u      0.000s      0.052w    145 calls
JK: JK                              :   4157.133u    125.600s   2570.484w    145 calls
JK: J                               :     28.133u      8.183s     21.803w    145 calls
JK: J1                              :     16.217u      8.183s     14.673w    145 calls
JK: J2                              :     11.717u      0.000s      7.059w    145 calls
JK: K                               :   1607.083u      5.083s    967.589w    145 calls
JK: K1                              :   1277.950u      4.450s    769.682w    145 calls
JK: K2                              :    329.100u      0.633s    197.887w    145 calls
JK: wK                              :   2482.833u     24.917s   1505.073w    435 calls
JK: wK1                             :   2149.483u     23.383s   1304.101w    870 calls
JK: wK2                             :    333.283u      1.533s    200.930w    435 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w    145 calls
HF: Form F                          :      0.150u      0.017s      0.059w    145 calls
HF: Form D                          :      0.183u      0.000s      0.108w    145 calls
HF: DIIS                            :      3.333u      0.683s      2.652w    144 calls
DIISManager::add_entry              :      0.067u      0.150s      0.341w    134 calls
DIISManager::extrapolate            :      0.350u      0.450s      0.434w    134 calls
bMatrix setup                       :      0.083u      0.267s      0.196w    134 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.014w    134 calls
New vector                          :      0.250u      0.183s      0.222w    134 calls
HF: Form C                          :      9.083u      0.067s      5.486w    144 calls
Grad: V T Perturb                   :     50.500u      0.033s     30.313w     11 calls
Grad: S                             :      0.333u      0.000s      0.218w     11 calls
Grad: JK                            :   4149.400u     74.417s   2535.663w     11 calls
JKGrad: Amn                         :    370.600u     11.800s    229.508w     11 calls
JKGrad: Awmn                        :    444.200u     13.533s    274.842w     11 calls
JKGrad: AB                          :    203.617u      3.133s    124.105w     11 calls
